provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id,location_id
732248622,Phung894 Williamson769,,,,1564618706,,8532,4d0c69c0-2306-3fbd-919f-52ba2f1956de,GENERAL PRACTICE,,F,,
757645535,Cora299 Pagac496,,,,435531621,,8532,d897576f-968c-304a-9fba-d30cf3856f40,GENERAL PRACTICE,,F,,
972425282,Kala987 Wolf938,,,,1158967098,,8532,bc8e9770-304f-30f9-96f3-dbee92b5c267,GENERAL PRACTICE,,F,,
1716364169,Anh979 Schroeder447,,,,840070805,,8532,6a1b72cd-7774-31f8-9bad-d6e0c9e6537f,GENERAL PRACTICE,,F,,223147880.0
237020150,Elise948 Smitham825,,,,182150760,,8532,fd23324d-8e25-31d7-af13-b36b09aeb40c,GENERAL PRACTICE,,F,,265122341.0
1163144701,Jung484 Lowe577,,,,826206699,,8532,57a354ce-4f31-3154-b0b5-c8e875135137,GENERAL PRACTICE,,F,,
1297587711,Lorinda137 Pouros728,,,,1920382916,,8532,e2f5809f-a946-3b59-901f-186d86f8ecd4,GENERAL PRACTICE,,F,,
1028211739,Bea654 Schiller186,,,,1082217409,,8532,bdd328d1-deb4-3dac-bc72-48597de62702,GENERAL PRACTICE,,F,,
308827691,Felicidad691 Luettgen772,,,,1734996562,,8532,04d06b42-bdb6-393b-acb1-2ecba7691901,GENERAL PRACTICE,,F,,
1018996813,Ellie521 Nicolas769,,,,915031677,,8532,ac905873-151b-3484-b5be-9e3beb0cc5ac,GENERAL PRACTICE,,F,,
1985157949,Shawanna357 Roob72,,,,700329559,,8532,5c517c57-57d6-3f02-99f8-592870838340,GENERAL PRACTICE,,F,,
2124786932,Marietta439 Schmeler639,,,,318250207,,8532,e935d3f9-414d-3635-a17f-de4e730b6b70,GENERAL PRACTICE,,F,,
681078657,Leonarda398 Schumm995,,,,1126403477,,8532,70a681e1-6d04-31c5-92d5-98e446698f79,GENERAL PRACTICE,,F,,
1102272243,Monty345 Bosco882,,,,1144998,,8507,d1a9063a-8558-30e8-acb6-0ce624d9cf77,GENERAL PRACTICE,,M,,
2023701307,Josephina269 Bechtelar572,,,,1338125493,,8532,ebb2dcc0-240e-384e-9279-9d9679e01e4d,GENERAL PRACTICE,,F,,
2685230,Rolland302 Turcotte120,,,,391401026,,8507,966cccc7-fd1d-35a0-a094-4f2278022c22,GENERAL PRACTICE,,M,,
1525727990,Lita714 White193,,,,1630647351,,8532,f3c0057b-82d0-3827-8a4b-b7d77adb0194,GENERAL PRACTICE,,F,,
1546847477,Malka46 Gerhold939,,,,1899462146,,8532,67ea709d-168a-3991-a76f-e08d5184859f,GENERAL PRACTICE,,F,,
1879598151,Sammie902 Hermann103,,,,1116093273,,8507,93988d59-c70f-3f3a-af5c-7e2f45c98ab6,GENERAL PRACTICE,,M,,
1909840472,Ernesto186 Davis923,,,,1003143191,,8507,e6a95361-b82f-372d-a913-9c83f375afc0,GENERAL PRACTICE,,M,,
986883093,Ronna740 Crooks415,,,,331854931,,8532,8f53feaa-751b-38db-a078-9f132d6639dd,GENERAL PRACTICE,,F,,
1140518590,Amparo58 Hayes766,,,,20763223,,8532,f2d33f4a-8c7f-357c-aeb6-2bbf8750ddc3,GENERAL PRACTICE,,F,,930068240.0
409984213,Armida530 Nitzsche158,,,,708582252,,8532,0a94dcd9-fb19-39ac-9cd5-f68bdce68f80,GENERAL PRACTICE,,F,,
2112255733,Silvia880 Serrato62,,,,1938705969,,8532,2fb63f3d-b30b-3292-abb7-3b3400b79a33,GENERAL PRACTICE,,F,,
1658787899,Julia241 Tijerina14,,,,85533430,,8532,9d3b47f1-192d-32d2-b58f-be647de78593,GENERAL PRACTICE,,F,,
1380834229,Delena885 Robel940,,,,34861289,,8532,497f315f-2603-3c49-8765-f33b1ecea341,GENERAL PRACTICE,,F,,
362224568,Paris331 Ruecker817,,,,1005575663,,8507,2efd143d-3ed5-306d-80af-00a623a79d64,GENERAL PRACTICE,,M,,753579135.0
1279891093,Louis204 Hauck852,,,,1941635650,,8507,f8850279-6f07-3433-9b1a-16fb12a4983a,GENERAL PRACTICE,,M,,
1417983935,Frederica279 Roberts511,,,,1286803387,,8532,a49de005-f5cf-3374-a73e-a832ad1ecf76,GENERAL PRACTICE,,F,,
2035551361,Wilhemina814 Lesch175,,,,373181069,,8532,74314cad-3d92-32c1-adc3-bb50a37b94b1,GENERAL PRACTICE,,F,,
1912943078,Lashawnda573 Schaefer657,,,,135631054,,8532,217e0b89-9e98-3e7e-9dbc-accde55a8161,GENERAL PRACTICE,,F,,
1793424652,Cira533 Jakubowski832,,,,1032026534,,8532,7bc874da-e9fb-3df9-ac99-6269bc22281a,GENERAL PRACTICE,,F,,
640112820,Duane703 Bosco882,,,,525495130,,8507,cb1386c1-33e2-3726-b88e-8dc8f3d7072f,GENERAL PRACTICE,,M,,
700788601,Elmer371 Gusikowski974,,,,1094535041,,8507,a90e8a59-b0f5-36ee-8347-811270c6df57,GENERAL PRACTICE,,M,,
896849862,Clayton230 Jast432,,,,1417826632,,8507,63822ff0-bff6-3010-a0ec-cc99dc065904,GENERAL PRACTICE,,M,,
93440118,Alla648 Towne435,,,,983779363,,8532,224e6d47-68c6-3a1b-bf79-1a1488b834f8,GENERAL PRACTICE,,F,,
763209115,Ester635 Urías338,,,,1053994113,,8532,612d52a5-5170-39dd-b4f5-2cb613ce0bb3,GENERAL PRACTICE,,F,,
676873372,Blanche121 Bailey598,,,,409452766,,8532,8f19c3b7-a737-30c2-a2d3-8e163bb636ad,GENERAL PRACTICE,,F,,
1257120042,Edwin773 Schultz619,,,,1350348957,,8507,ab354e86-8335-3935-9745-40cddaf5ecc2,GENERAL PRACTICE,,M,,
603700081,Lincoln623 Block661,,,,530819446,,8507,9457df00-cce4-3828-abd5-ba94b4274abe,GENERAL PRACTICE,,M,,
642605467,Toby274 Corkery305,,,,1661715981,,8532,effa5cc7-60eb-38df-9d9d-7b5c58398171,GENERAL PRACTICE,,F,,
236087446,Delinda651 Krajcik437,,,,2133171820,,8532,201f50b8-1d79-33b2-9eb2-6172bc986c14,GENERAL PRACTICE,,F,,
146135391,Derek111 Erdman779,,,,1493500037,,8507,5187012c-dec2-3735-9c3d-86e6a6feace5,GENERAL PRACTICE,,M,,
645646032,Terrence276 Wintheiser220,,,,374221812,,8507,ab68f790-8c79-3b6c-a73b-92f896562d0d,GENERAL PRACTICE,,M,,
905528584,Jacinta658 Wintheiser220,,,,1149531380,,8532,d0c0448f-4f42-3536-ab4e-c463aaff5b69,GENERAL PRACTICE,,F,,
1104643128,Alta896 Pfannerstill264,,,,1333653118,,8532,1bd77151-b76c-3d23-ae76-8761be09c549,GENERAL PRACTICE,,F,,
91541576,Aura483 Bruen238,,,,1670870018,,8532,7e324a27-3f7f-31d3-8618-c8de23c82164,GENERAL PRACTICE,,F,,
1216109118,Luis923 Bergstrom287,,,,628928487,,8507,616c1ed3-5015-30b1-bdb9-11255901ede4,GENERAL PRACTICE,,M,,
1945789955,Alfredo17 Reichel38,,,,1188061886,,8507,02bfbd8d-7589-309d-952c-5cd006ecd300,GENERAL PRACTICE,,M,,
796037102,Lauryn321 Veum823,,,,866604946,,8532,4a3c8af1-d842-3982-ab91-080620f999b3,GENERAL PRACTICE,,F,,
978372773,Ping698 Weissnat378,,,,1517324269,,8532,0dae9caa-424a-3f6c-8cc3-40f01d9b2110,GENERAL PRACTICE,,F,,
19383021,Leonie332 Wunsch504,,,,1259639187,,8532,0e0d3b06-dfe0-3b22-b6e6-b6bc6fc02b19,GENERAL PRACTICE,,F,,
1622690043,Arlen68 Davis923,,,,381917908,,8507,56aea91b-db87-337a-bf62-0b09e90dff48,GENERAL PRACTICE,,M,,
778306186,Dong972 Gibson10,,,,2135606308,,8532,21bbf591-b4cd-3d38-814f-f4b9f38aa18f,GENERAL PRACTICE,,F,,
1593430715,Chang901 Kutch271,,,,164692127,,8507,296a07f7-a98a-3845-8fe8-5d882fcc3549,GENERAL PRACTICE,,M,,
954675003,Diego848 Montemayor547,,,,1882463890,,8507,3bdb2b6c-8256-3c6e-b712-d4ab8d824db1,GENERAL PRACTICE,,M,,
185831025,Leoma634 Jaskolski867,,,,288239880,,8532,54f5c841-7a49-3ca4-9758-7da12a6e0d65,GENERAL PRACTICE,,F,,
1255759724,Jim478 Goyette777,,,,962952680,,8507,1b0f6558-96d2-3932-a28f-b2e7d6b0a6b5,GENERAL PRACTICE,,M,,
820219447,Clare187 Marquardt819,,,,1139138481,,8532,a0b3fbf6-e563-3820-8f99-dfaa53cd08e6,GENERAL PRACTICE,,F,,
1823438732,Kristofer887 Heathcote539,,,,674722291,,8507,7a4c0d3a-0cd4-3daa-a0f5-1093130b62e5,GENERAL PRACTICE,,M,,530565247.0
1143052962,Bobbye345 Wuckert783,,,,1599967548,,8532,50e166d4-84c7-3168-ae2c-bd72d59befc3,GENERAL PRACTICE,,F,,
1715203839,Cesar434 Lehner980,,,,318214347,,8507,0a29a2b8-e36d-3ff9-9597-a36370ee5831,GENERAL PRACTICE,,M,,
1103809670,Lakenya863 Hilpert278,,,,1980216475,,8532,2d522568-6e46-33bb-b61d-73829b2de0bf,GENERAL PRACTICE,,F,,
1430308800,Neal874 Schimmel440,,,,325954605,,8507,5323ea52-6e82-3aae-b607-3619cb410c52,GENERAL PRACTICE,,M,,
2076454591,Marcela739 Casárez469,,,,1129518188,,8532,d1832c7a-de08-391f-99a1-80b73893e80c,GENERAL PRACTICE,,F,,
1485097431,Hermelinda327 Hyatt152,,,,1652153337,,8532,c9461814-ffb4-336a-9b10-f75e05474df3,GENERAL PRACTICE,,F,,
721201715,Damaris45 Funk324,,,,1898596525,,8532,0c59dfb6-ce0c-37ca-8918-f8b3c3d69856,GENERAL PRACTICE,,F,,
2024633145,Rocky100 Schmeler639,,,,230875744,,8507,b60eac77-8dde-3608-8e8c-38f075cacd46,GENERAL PRACTICE,,M,,
1895710969,Paris331 Schmeler639,,,,1667825875,,8507,985d16f3-8109-3dbe-a3bf-943d02b41784,GENERAL PRACTICE,,M,,
